email_text,label,template_id
"Subject: Congratulations! You have won a ICICI Bank gift card

Congratulations!!! You have been selected to receive a $500 ICICI Bank gift card. Claim your prize now before it expires: http://tinyurl.com/verify-now-2024

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Your payment could not be processed

Hi Meera,

We were unable to process your last payment. To avoid any interruption to your account, please update your payment method at https://netflix.com/billing at your earliest convenience.

Netflix Billing Team",legitimate,legit_hard_4
"Subject: Urgent: Your Microsoft 365 account has been suspended

Dear Customer,

We detected unusual activity on your Microsoft 365 account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://bit.ly/3xK9zQw

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Microsoft 365 Security Team",phishing,phish_easy_0
"Subject: Urgent: Your PayPal account has been suspended

Dear Customer,

We detected unusual activity on your PayPal account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://tinyurl.com/verify-now-2024

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
PayPal Security Team",phishing,phish_easy_0
"Subject: Your package could not be delivered - Bank of America action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://bankofamerica-account-update.net

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Your weekly newsletter from LinkedIn

Hello,

Thank you for subscribing to our newsletter. This August we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://linkedin.com/preferences at any time.

Best,
The LinkedIn Team",legitimate,legit_easy_9
"Subject: Action needed: confirm your enrollment

Dear Divya,

Please verify your enrollment for this semester by confirming your details at https://instagram.com/portal by Friday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Re: Outstanding balance

Hi David,

Our records show an outstanding balance on your account. To keep things on track, please review and settle it at your earliest convenience: http://facebook.com.verify-secure-login.ru

Best,
Accounts Receivable",phishing,phish_hard_5
"Subject: Notes from today's team standup

Hi all,

Here are the notes from today's standup:
- Backend API work is on track
- QA finished testing the login module
- Next sprint planning is scheduled for Tuesday

Let me know if I missed anything.

Cheers,
Karthik",legitimate,legit_easy_3
"Subject: Your weekly newsletter from Bank of America

Hello,

Thank you for subscribing to our newsletter. This August we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://bankofamerica.com/preferences at any time.

Best,
The Bank of America Team",legitimate,legit_easy_9
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #425236 will be shipped within 3-5 business days. You can track your shipment at https://crescentweekly.com/orders/425236 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Final Notice: Chase Bank account limited due to suspicious activity

ATTENTION: Your Chase Bank account has been flagged for suspicious activity. To avoid permanent account closure, verify your information now: http://chasebank-account-update.net - Enter your full name, password and social security number to confirm your identity. This is time sensitive!",phishing,phish_easy_5
"Subject: Password expiring soon

Hello Sarah,

Your company password will expire in 3 days. Please update it at https://intranet.dropbox.com/password before then to avoid being locked out. Contact the helpdesk if you have trouble.

IT Department",legitimate,legit_hard_5
"Subject: Catching up - coffee next week?

Hi Michael,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Wednesday around 3 PM work for you?

Talk soon,
Priya",legitimate,legit_easy_2
"Subject: Vendor payment details updated

Hi Karthik,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
Arjun",phishing,phish_hard_1
"Subject: Urgent: Your Dropbox account has been suspended

Dear Customer,

We detected unusual activity on your Dropbox account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://tinyurl.com/verify-now-2024

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Dropbox Security Team",phishing,phish_easy_0
"Subject: Congratulations! You have won a LinkedIn gift card

Congratulations!!! You have been selected to receive a $500 LinkedIn gift card. Claim your prize now before it expires: http://login-linkedin-support.info

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Action Required: Verify your Bank of America account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Bank of America password will expire today. Click here to update your password now and avoid losing access: http://secure-bankofamerica-verify.com

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Bank of America Support",phishing,phish_easy_1
"Subject: Urgent: Your PayPal account has been suspended

Dear Customer,

We detected unusual activity on your PayPal account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://192.168.44.201/verify

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
PayPal Security Team",phishing,phish_easy_0
"Subject: Vendor payment details updated

Hi Karthik,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
Priya",phishing,phish_hard_1
"Subject: Photos from the weekend trip

Hi Divya,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Rahul",legitimate,legit_easy_7
